chembl_id,smiles,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_molformula,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,np_likeness_score,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb
CHEMBL15928,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,5.03,4,5.09,5.41,,7.43,C29H31N5O3,497.60,7,8,1,1,37,NEUTRAL,497.60,497.2427,-1.65,1,1,83.73,0.40,N,6
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,-1.03,2,-0.55,-0.55,,,C8H10N4O2,194.19,6,6,0,0,14,NEUTRAL,194.19,194.0804,-1.09,0,0,61.82,0.54,N,0
CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.94,2,3.14,3.69,,7.81,C21H26ClN3OS,403.98,5,4,1,1,27,NEUTRAL,403.98,403.1485,-1.27,0,0,29.95,0.79,N,6
CHEMBL15933,Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc5c(c4)C4(CCN(C)CC4)CO5)cc3)c(C)c2)no1,5.63,4,4.01,5.46,,8.84,C30H30N4O3,494.60,6,7,1,1,37,BASE,494.60,494.2318,-1.15,1,1,80.49,0.40,N,4
CHEMBL278197,Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,1.62,4,2.37,2.37,,4.37,C15H11N5O,277.29,6,6,1,2,21,NEUTRAL,277.29,277.0964,-1.17,0,0,78.21,0.57,N,1
CHEMBL16416,COc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,1.62,4,2.22,2.22,,4.39,C16H13N5O2,307.31,7,7,1,2,23,NEUTRAL,307.31,307.1069,-1.11,0,0,87.44,0.61,N,2
CHEMBL416354,Nc1cccc2c1nc(N)c1nn(-c3ccccc3)c(=O)n12,1.20,4,1.54,1.55,,4.72,C15H12N6O,292.30,7,7,2,4,22,NEUTRAL,292.30,292.1073,-0.92,0,0,104.23,0.51,N,1
CHEMBL274274,Nc1nc2c(NCc3ccccc3)cccc2n2c(=O)n(-c3ccccc3)nc12,3.23,5,3.57,3.57,,4.39,C22H18N6O,382.43,7,7,2,3,29,NEUTRAL,382.43,382.1542,-1.09,0,0,90.24,0.50,N,4
CHEMBL16596,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,9.01,5,5.76,8.50,4.30,3.14,C34H35ClN2O3S,587.19,5,5,1,1,41,ACID,587.19,586.2057,-0.56,2,2,64.35,0.17,N,9
CHEMBL16737,COc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1,1.34,4,2.47,2.47,11.02,,C16H12N4O3,308.30,6,7,1,1,23,NEUTRAL,308.30,308.0909,-1.05,0,0,81.39,0.61,N,2
CHEMBL17121,Nc1nc2c(cnn2CCCc2ccccc2)c2nc(-c3ccco3)nn12,2.95,5,3.63,3.63,,1.10,C19H17N7O,359.39,8,8,1,2,27,NEUTRAL,359.39,359.1495,-1.92,0,0,100.06,0.52,N,5
CHEMBL276738,Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,0.84,4,1.50,1.50,13.02,0.15,C10H7N7O,241.21,7,8,2,3,18,NEUTRAL,241.21,241.0712,-2.15,0,0,110.92,0.51,N,1
CHEMBL16894,CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,2.12,4,2.80,2.80,,0.11,C14H15N7O,297.32,8,8,1,2,22,NEUTRAL,297.32,297.1338,-1.77,0,0,100.06,0.62,N,4
CHEMBL16687,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,2.77,4,3.37,3.37,,0.59,C13H8ClN5O,285.69,6,6,1,2,20,NEUTRAL,285.69,285.0417,-2.01,0,0,82.24,0.58,N,1
CHEMBL16867,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,2.56,5,3.54,3.54,,0.11,C18H15N7O,345.37,8,8,1,2,26,NEUTRAL,345.37,345.1338,-1.52,0,0,100.06,0.54,N,4
CHEMBL17127,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,2.56,5,3.21,3.21,,1.10,C18H15N7O,345.37,8,8,1,2,26,NEUTRAL,345.37,345.1338,-1.96,0,0,100.06,0.54,N,4
CHEMBL273807,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O,3.26,4,3.29,3.62,7.21,,C26H26N6O4,486.53,8,10,2,2,36,NEUTRAL,486.53,486.2016,-1.61,0,0,134.80,0.37,N,9
CHEMBL17202,CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)Nc4ccccc4C(C)=O)cc3)[nH]c2n(CCC)c1=O,4.23,4,4.63,4.78,7.70,1.73,C28H29N5O4,499.57,7,9,2,2,37,NEUTRAL,499.57,499.2220,-0.88,0,0,118.85,0.26,N,9
CHEMBL16969,CC(=O)c1ccccc1NC(=O)COc1ccc(-c2nc3c(=O)n(Cc4ccccc4)c(=O)n(Cc4ccccc4)c3[nH]2)cc1,4.87,6,5.48,5.63,7.71,1.76,C35H29N5O5,599.65,8,10,2,2,45,NEUTRAL,599.65,599.2169,-1.09,1,1,128.08,0.22,N,10
CHEMBL16676,CC(=O)c1ccccc1NC(=O)/C=C/c1ccc(-c2nc3c(=O)n(Cc4ccccc4)c(=O)n(Cc4ccccc4)c3[nH]2)cc1,5.50,6,6.31,6.47,7.65,1.71,C36H29N5O4,595.66,7,9,2,2,45,NEUTRAL,595.66,595.2220,-0.78,2,2,118.85,0.17,N,9
CHEMBL410760,CC(=O)c1ccccc1NC(=O)/C=C/c1ccc(-c2nc3c(=O)n(CC4CCCCC4)c(=O)n(CC4CCCCC4)c3[nH]2)cc1,6.57,4,7.10,7.25,7.69,1.73,C36H41N5O4,607.75,7,9,2,2,45,NEUTRAL,607.75,607.3159,-0.70,2,2,118.85,0.16,N,9
CHEMBL17002,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O,3.59,4,3.15,3.29,7.75,1.78,C27H29N5O5,503.56,8,10,2,2,37,NEUTRAL,503.56,503.2169,-1.30,1,1,128.08,0.32,N,10
CHEMBL417812,O=C(O)COc1ccc(-c2nc3c(=O)n(Cc4ccccc4)c(=O)n(Cc4ccccc4)c3[nH]2)cc1,3.11,5,0.40,3.76,3.28,1.73,C27H22N4O5,482.50,7,9,2,2,36,ACID,482.50,482.1590,-0.82,0,0,119.21,0.35,N,8
CHEMBL16534,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4cccc(C(C)=O)c4)cc3)[nH]c2n(CCC)c1=O,3.59,4,3.15,3.29,7.75,1.78,C27H29N5O5,503.56,8,10,2,2,37,NEUTRAL,503.56,503.2169,-1.35,1,1,128.08,0.32,N,10
CHEMBL275427,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)[nH]c2n(CCC)c1=O,4.04,4,4.20,4.33,7.75,1.78,C25H26ClN5O4,495.97,7,9,2,2,35,NEUTRAL,495.97,495.1673,-1.48,0,0,111.01,0.36,N,9
CHEMBL275360,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(N)=O)cc4)cc3)[nH]c2n(CCC)c1=O,2.49,4,2.44,2.58,7.75,1.79,C26H28N6O5,504.55,8,11,3,4,37,NEUTRAL,504.55,504.2121,-1.39,2,1,154.10,0.30,N,10
CHEMBL16929,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)[nH]c2n(CCC)c1=O,3.53,4,3.74,3.87,7.75,1.78,C25H26FN5O4,479.51,7,9,2,2,35,NEUTRAL,479.51,479.1969,-1.55,0,0,111.01,0.38,N,9
CHEMBL16908,O=C(O)/C=C/c1ccc(-c2nc3c(=O)n(Cc4ccccc4)c(=O)n(Cc4ccccc4)c3[nH]2)cc1,3.75,5,1.37,4.83,3.73,1.70,C28H22N4O4,478.51,6,8,2,2,36,ACID,478.51,478.1641,-0.49,0,0,109.98,0.35,N,7
CHEMBL16741,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)OC)cc4)cc3)[nH]c2n(CCC)c1=O,3.18,4,3.60,3.73,7.75,1.78,C27H29N5O6,519.56,9,11,2,2,38,NEUTRAL,519.56,519.2118,-1.24,2,1,137.31,0.31,N,10
CHEMBL277386,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)[nH]c2n(CCC)c1=O,4.41,4,4.47,4.61,7.75,1.78,C26H26F3N5O4,529.52,7,9,2,2,38,NEUTRAL,529.52,529.1937,-1.46,1,1,111.01,0.33,N,9
CHEMBL17103,O=C(O)/C=C/c1ccc(-c2nc3c(=O)n(CC4CCCCC4)c(=O)n(CC4CCCCC4)c3[nH]2)cc1,4.81,3,2.16,5.61,3.73,1.72,C28H34N4O4,490.60,6,8,2,2,36,ACID,490.60,490.2580,-0.37,0,0,109.98,0.46,N,7
CHEMBL16997,CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)O)cc3)[nH]c2n(CCC)c1=O,2.47,3,-0.31,3.14,3.73,1.72,C20H22N4O4,382.42,6,8,2,2,28,ACID,382.42,382.1641,-0.51,0,0,109.98,0.61,N,7
CHEMBL17123,CCCCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CCCC)c1=O,2.62,3,-0.39,2.96,3.28,1.76,C21H26N4O5,414.46,7,9,2,2,30,ACID,414.46,414.1903,-0.86,0,0,119.21,0.53,N,10
CHEMBL16931,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)O)cc4)cc3)[nH]c2n(CCC)c1=O,3.09,4,0.19,3.39,4.16,1.78,C26H27N5O6,505.53,8,11,3,3,37,ACID,505.53,505.1961,-1.21,2,1,148.31,0.30,N,10
CHEMBL16787,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc([N+](=O)[O-])cc4)cc3)[nH]c2n(CCC)c1=O,3.30,4,3.53,3.67,7.75,1.78,C25H26N6O6,506.52,9,12,2,2,37,NEUTRAL,506.52,506.1914,-1.53,2,1,154.15,0.25,N,10
CHEMBL16724,C=CCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CC=C)c1=O,1.39,3,-1.58,1.78,3.28,1.74,C19H18N4O5,382.38,7,9,2,2,28,ACID,382.38,382.1277,-0.90,0,0,119.21,0.57,N,8
CHEMBL17173,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NN4C(=O)C(C)=C(C)C4=O)cc3)[nH]c2n(CCC)c1=O,1.49,3,1.94,2.08,7.74,1.78,C25H28N6O6,508.54,9,12,2,2,37,NEUTRAL,508.54,508.2070,-1.06,2,1,148.39,0.42,N,9
CHEMBL17141,CCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(CC(=O)NCCN)cc4)cc3)[nH]c2n(CC)c1=O,1.23,4,-0.94,-0.60,7.74,9.18,C27H31N7O5,533.59,9,12,4,5,39,BASE,533.59,533.2387,-1.31,2,1,166.13,0.22,N,11
CHEMBL17167,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)NC)cc4)cc3)[nH]c2n(CCC)c1=O,2.75,4,2.67,2.80,7.75,1.79,C27H30N6O5,518.57,8,11,3,3,38,NEUTRAL,518.57,518.2278,-1.38,2,1,140.11,0.29,N,10
CHEMBL17341,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccccc4C(C)=O)cc3)[nH]c2n(CCC)c1=O,3.59,4,3.80,3.94,7.75,1.78,C27H29N5O5,503.56,8,10,2,2,37,NEUTRAL,503.56,503.2169,-1.26,1,1,128.08,0.32,N,10
CHEMBL17299,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NC(c4ccccc4)c4ccccc4)cc3)[nH]c2n(CCC)c1=O,4.66,5,5.08,5.22,7.75,1.78,C32H33N5O4,551.65,7,9,2,2,41,NEUTRAL,551.65,551.2533,-1.10,1,1,111.01,0.25,N,11
CHEMBL16866,CCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)[nH]c2n(CC)c1=O,2.92,4,3.06,3.20,7.75,1.79,C24H25N5O4,447.50,7,9,2,2,33,NEUTRAL,447.50,447.1907,-1.45,0,0,111.01,0.45,N,7
CHEMBL16984,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)N(CC(=O)OCC)CC(=O)OCC)cc3)[nH]c2n(CCC)c1=O,1.71,3,1.76,1.90,7.75,1.78,C27H35N5O8,557.60,11,13,1,1,40,NEUTRAL,557.60,557.2486,-1.10,2,2,154.82,0.29,N,14
CHEMBL275605,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCc4ccccc4)cc3)[nH]c2n(CCC)c1=O,3.07,4,3.30,3.44,7.75,1.78,C26H29N5O4,475.55,7,9,2,2,35,NEUTRAL,475.55,475.2220,-1.26,0,0,111.01,0.37,N,10
CHEMBL275149,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)N(Cc4ccccc4)Cc4ccccc4)cc3)[nH]c2n(CCC)c1=O,4.98,5,5.25,5.38,7.75,1.78,C33H35N5O4,565.67,7,9,1,1,42,NEUTRAL,565.67,565.2689,-1.08,1,1,102.22,0.23,N,12
CHEMBL16677,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccccc4)cc3)[nH]c2n(CCC)c1=O,3.39,4,3.59,3.73,7.75,1.78,C25H27N5O4,461.52,7,9,2,2,34,NEUTRAL,461.52,461.2063,-1.36,0,0,111.01,0.40,N,9
CHEMBL275606,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)N(C)c4ccccc4)cc3)[nH]c2n(CCC)c1=O,3.42,4,3.46,3.59,7.75,1.78,C26H29N5O4,475.55,7,9,1,1,35,NEUTRAL,475.55,475.2220,-1.33,0,0,102.22,0.40,N,9
CHEMBL278039,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(I)cc4)cc3)[nH]c2n(CCC)c1=O,4.00,4,4.52,4.66,7.75,1.78,C25H26IN5O4,587.42,7,9,2,2,35,NEUTRAL,587.42,587.1030,-1.55,1,1,111.01,0.29,N,9
CHEMBL17003,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)[nH]c2n(CCC)c1=O,4.15,4,4.36,4.50,7.75,1.78,C25H26BrN5O4,540.42,7,9,2,2,35,NEUTRAL,540.42,539.1168,-1.41,1,1,111.01,0.33,N,9
CHEMBL17294,CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)NN4C(=O)C(C)=C(C)C4=O)cc3)[nH]c2n(CCC)c1=O,2.12,3,2.77,2.93,7.70,1.73,C26H28N6O5,504.55,8,11,2,2,37,NEUTRAL,504.55,504.2121,-0.69,2,1,139.16,0.36,N,8
CHEMBL589,CCCN(CCC)CCc1cccc2c1CC(=O)N2,2.85,1,0.36,3.06,12.27,10.17,C16H24N2O,260.38,2,3,1,1,19,BASE,260.38,260.1889,-0.47,0,0,32.34,0.82,N,7
CHEMBL18041,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2,1.75,1,0.50,1.04,,7.79,C15H20ClN3O2,309.80,4,5,2,3,21,NEUTRAL,309.80,309.1244,-0.66,0,0,67.59,0.83,N,3
CHEMBL275854,CC(N)Cc1c[nH]c2ccc(O)cc12,1.76,2,-0.76,0.84,9.38,10.16,C11H14N2O,190.25,2,3,3,4,14,BASE,190.25,190.1106,0.47,0,0,62.04,0.68,N,2
CHEMBL18772,c1ccc2nc(N3CCNCC3)ccc2c1,1.64,2,0.89,2.30,,8.79,C13H15N3,213.28,3,3,1,1,16,BASE,213.28,213.1266,-1.47,0,0,28.16,0.78,Y,1
CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,6.26,2,-2.62,5.45,,10.23,C32H54N4O2S2,590.94,8,6,4,4,40,BASE,590.94,590.3688,-0.21,2,2,66.58,0.07,N,27
CHEMBL18840,NCCc1c[nH]c2ccc(C(N)=O)cc12,0.77,2,-1.90,0.34,,9.71,C11H13N3O,203.25,2,4,3,5,15,BASE,203.25,203.1059,-0.36,0,0,84.90,0.69,N,3
CHEMBL277120,c1ccc2c(N3CCNCC3)cccc2c1,2.25,2,1.06,2.53,,8.87,C14H16N2,212.30,2,2,1,1,16,BASE,212.30,212.1313,-0.88,0,0,15.27,0.78,Y,1
CHEMBL19259,O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1,4.74,2,3.63,5.06,,8.82,C22H26FNO,339.45,2,2,0,0,25,BASE,339.45,339.1998,-1.12,0,0,20.31,0.54,N,7
CHEMBL19589,O=C(c1ccccc1)C1CCN(CCc2ccccc2)CC1,3.82,2,2.89,4.03,,8.51,C20H23NO,293.41,2,2,0,0,22,BASE,293.41,293.1780,-0.87,0,0,20.31,0.78,N,5
CHEMBL18972,OC(c1ccccc1)C1CCN(CCc2ccccc2)CC1,3.67,2,2.02,3.77,,9.14,C20H25NO,295.43,2,2,1,1,22,BASE,295.43,295.1936,-0.62,0,0,23.47,0.91,N,5
CHEMBL18904,OC(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1,4.59,2,2.76,4.80,,9.45,C22H28FNO,341.47,2,2,1,1,25,BASE,341.47,341.2155,-0.87,0,0,23.47,0.74,N,7
CHEMBL19557,CCN(CC)CCS/C(=N\O)c1nc(C)no1,1.59,1,-0.05,-0.05,4.51,9.95,C10H18N4O2S,258.35,7,6,1,1,17,ZWITTERION,258.35,258.1150,-1.56,0,0,74.75,0.36,N,6
CHEMBL20339,CCN(CC)CCS/C(=N\O)c1nc(-c2ccccc2)no1,2.95,2,1.80,1.79,4.76,9.95,C15H20N4O2S,320.42,7,6,1,1,22,ZWITTERION,320.42,320.1307,-1.50,0,0,74.75,0.37,N,7
CHEMBL435763,O/N=C/c1nc(-c2ccccc2)no1,1.54,2,0.55,2.63,4.92,,C9H7N3O2,189.17,5,5,1,1,14,ACID,189.17,189.0538,-1.47,0,0,71.51,0.44,N,2
CHEMBL277467,COc1ccc(NC(=O)c2ccc(Br)c(C)c2)cc1N1CCN(C)CC1,3.77,2,3.83,4.14,,7.43,C20H24BrN3O2,418.34,4,5,1,1,26,NEUTRAL,418.34,417.1052,-1.69,0,0,44.81,0.82,N,4
CHEMBL277035,COC1(c2cncs2)CCc2ccc(OCc3ccc4ccccc4c3)cc21,5.71,4,5.25,5.25,,2.30,C24H21NO2S,387.50,4,3,0,0,28,NEUTRAL,387.50,387.1293,-0.24,1,1,31.35,0.44,N,5
CHEMBL283572,Cn1nc2nc(N)n3nc(-c4ccco4)nc3c2c1Nc1ccc(O)cc1,2.30,5,2.53,2.53,10.37,,C17H14N8O2,362.35,10,10,3,4,27,NEUTRAL,362.35,362.1240,-1.36,0,0,132.32,0.42,N,3
CHEMBL20771,Cc1cc(C(=O)Nc2ccc(C)c(N3CCN(C)CC3)c2)ccc1Br,4.07,2,4.30,4.82,,7.75,C20H24BrN3O,402.34,3,4,1,1,25,NEUTRAL,402.34,401.1103,-1.85,0,0,35.58,0.84,N,3
CHEMBL21541,CN1CCN(c2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)CC1,0.60,4,1.04,1.54,,7.74,C16H19N9O,353.39,10,10,1,2,26,NEUTRAL,353.39,353.1713,-1.64,0,0,106.54,0.56,N,2
CHEMBL280888,CCCSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,2.36,4,2.90,2.90,,,C14H15N7OS,329.39,9,8,1,2,23,NEUTRAL,329.39,329.1059,-1.62,0,0,100.06,0.57,N,4
CHEMBL21880,CC[C@](OC)(C(=O)OC)c1cc(F)cc(OCc2ccc3ccccc3c2)c1,4.98,3,5.34,5.34,,,C23H23FO4,382.43,4,4,0,0,28,NEUTRAL,382.43,382.1580,-0.60,0,0,44.76,0.54,N,7
CHEMBL281129,CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,1.58,4,2.17,2.17,,,C12H11N7OS,301.34,9,8,1,2,21,NEUTRAL,301.34,301.0746,-1.64,0,0,100.06,0.56,N,2
CHEMBL20599,CC[C@@](OC)(C(=O)OC)c1cc(F)cc(OCc2ccc3ccccc3c2)c1,4.98,3,5.34,5.34,,,C23H23FO4,382.43,4,4,0,0,28,NEUTRAL,382.43,382.1580,-0.60,0,0,44.76,0.54,N,7
CHEMBL21987,CC[C@@](OC)(c1cc(F)cc(OCc2ccc3c(ccc(=O)n3C)c2)c1)c1nccs1,5.01,4,4.53,4.53,,1.70,C24H23FN2O3S,438.52,6,5,0,0,31,NEUTRAL,438.52,438.1413,-0.69,1,1,53.35,0.41,N,7
CHEMBL21242,CC[C@@](OC)(c1cc(F)cc(OCc2ccc3ccccc3c2)c1)c1nccs1,6.31,4,6.03,6.03,,1.70,C24H22FNO2S,407.51,4,3,0,0,29,NEUTRAL,407.51,407.1355,-0.57,1,1,31.35,0.36,N,7
CHEMBL442334,CC[C@](OC)(c1cc(F)cc(OCc2ccc3c(ccc(=O)n3C)c2)c1)c1nccs1,5.01,4,4.53,4.53,,1.70,C24H23FN2O3S,438.52,6,5,0,0,31,NEUTRAL,438.52,438.1413,-0.69,1,1,53.35,0.41,N,7
CHEMBL278541,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccc(OCC(=O)Nc4ccc(I)cc4)cc3)nn12,4.59,6,5.86,5.86,12.56,1.23,C28H23IN8O2,630.45,9,10,2,3,39,NEUTRAL,630.45,630.0989,-2.04,1,1,125.25,0.24,N,8
CHEMBL282229,COc1cc2c(cc1OCCN(C)C)N(C(=O)c1ccc(-c3ccc(-c4noc(C)n4)cc3C)cc1)CC2,5.17,4,3.74,5.05,,8.69,C30H32N4O4,512.61,7,8,0,0,38,BASE,512.61,512.2424,-1.37,2,2,80.93,0.32,N,8
CHEMBL20795,CN1CCN(Cc2ccc(-c3nc4c5cnn(CCc6ccccc6)c5nc(N)n4n3)o2)CC1,2.31,5,2.53,2.85,,7.43,C24H27N9O,457.54,10,10,1,2,34,NEUTRAL,457.54,457.2339,-1.82,0,0,106.54,0.41,N,6
CHEMBL22099,CCCn1c(=O)c2c(nc(C3CCCC3)n2C)n(CCC)c1=O,2.37,2,3.01,3.01,,,C17H26N4O2,318.42,6,6,0,0,23,NEUTRAL,318.42,318.2056,-1.06,0,0,61.82,0.85,N,5
CHEMBL418742,CC[C@@](COC)(OC)c1cc(F)cc(OCc2ccc3c(ccc(=O)n3C)c2)c1,4.15,3,3.86,3.86,,,C23H26FNO4,399.46,5,5,0,0,29,NEUTRAL,399.46,399.1846,-0.82,0,0,49.69,0.57,N,8
CHEMBL21651,CC[C@](COC)(OC)c1cc(F)cc(OCc2ccc3c(ccc(=O)n3C)c2)c1,4.15,3,3.86,3.86,,,C23H26FNO4,399.46,5,5,0,0,29,NEUTRAL,399.46,399.1846,-0.82,0,0,49.69,0.57,N,8
CHEMBL282693,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1NCCN(C)C,5.25,4,3.47,4.93,,8.86,C28H31N5O3,485.59,7,8,2,2,36,BASE,485.59,485.2427,-1.70,1,1,92.52,0.33,N,9
CHEMBL281350,Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1,5.58,4,3.90,5.34,,8.82,C32H32N4O3,520.63,6,7,0,0,39,BASE,520.63,520.2474,-0.89,2,2,71.70,0.35,N,3
CHEMBL281372,CSc1c2c(nc(N)n3nc(-c4ccc(CN5CCN(C)CC5)o4)nc23)nn1C,1.32,4,1.49,1.81,,7.43,C18H23N9OS,413.51,11,10,1,2,29,NEUTRAL,413.51,413.1746,-1.54,0,1,106.54,0.50,N,4
CHEMBL283559,CC[C@](OC)(C(=O)OC)c1cc(F)cc(OCc2ccc3c(ccc(=O)n3C)c2)c1,3.68,3,3.84,3.84,,,C23H24FNO5,413.45,6,6,0,0,30,NEUTRAL,413.45,413.1639,-0.72,0,0,66.76,0.55,N,7
CHEMBL440461,CC[C@@](OC)(C(=O)OC)c1cc(F)cc(OCc2ccc3c(ccc(=O)n3C)c2)c1,3.68,3,3.84,3.84,,,C23H24FNO5,413.45,6,6,0,0,30,NEUTRAL,413.45,413.1639,-0.72,0,0,66.76,0.55,N,7
CHEMBL21369,Cc1cc(C(=O)Nc2cccc(N3CCN(C)CC3)c2)ccc1Br,3.76,2,3.72,4.30,,7.84,C19H22BrN3O,388.31,3,4,1,1,24,NEUTRAL,388.31,387.0946,-1.89,0,0,35.58,0.87,N,3
CHEMBL20963,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C,5.22,4,3.87,5.18,,8.69,C28H30N4O4,486.57,7,8,1,1,36,BASE,486.57,486.2267,-1.51,1,1,89.72,0.35,N,9
CHEMBL21790,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1CCCN(C)C,5.78,4,3.87,6.00,,9.55,C29H32N4O3,484.60,6,7,1,1,36,BASE,484.60,484.2474,-1.39,1,1,80.49,0.32,N,9
CHEMBL21724,Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4cc5c(c(OCCN(C)C)c4)OCC5)cc3)c(C)c2)no1,5.15,4,3.90,5.21,,8.70,C29H30N4O4,498.58,7,8,1,1,37,BASE,498.58,498.2267,-1.41,1,1,89.72,0.36,N,8
CHEMBL20791,Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc5c(c4)N(CCN(C)C)CCO5)cc3)c(C)c2)no1,5.03,4,3.98,5.41,,8.82,C29H31N5O3,497.60,7,8,1,1,37,BASE,497.60,497.2427,-1.85,1,1,83.73,0.38,N,7
CHEMBL20888,CCNc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,1.28,4,1.42,1.42,,0.11,C13H14N8O,298.31,9,9,2,3,22,NEUTRAL,298.31,298.1291,-1.67,0,0,112.09,0.59,N,3
CHEMBL278331,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccc(CN4CCOCC4)o3)nn12,2.39,5,2.70,2.73,,6.18,C23H24N8O2,444.50,10,10,1,2,33,NEUTRAL,444.50,444.2022,-1.95,0,0,112.53,0.42,N,6
CHEMBL21910,COc1ccc(CC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1,3.18,5,3.80,3.89,8.01,,C21H19N7O3S,449.50,10,10,1,1,32,NEUTRAL,449.50,449.1270,-1.56,0,0,112.37,0.39,N,6
CHEMBL20555,CCNc1c2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)nn1C,3.36,5,3.07,3.35,7.43,,C21H21N9O3,447.46,10,12,3,3,33,NEUTRAL,447.46,447.1767,-1.65,1,0,136.43,0.36,N,6
CHEMBL21943,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccc(OCC(=O)O)cc3)nn12,2.43,5,0.06,3.49,3.46,1.23,C22H19N7O3,429.44,9,10,2,3,32,ACID,429.44,429.1549,-1.60,0,0,133.45,0.40,N,7
